category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Electrical,Electrical > Doorbells > Wired > Repair Wiring - Pushbutton,Doorbells - Wired - Repair Wiring - Pushbutton,Labor > Electrical > Doorbells > Wired > Repair Wiring - Pushbutton,each,90,65,115,10,45,no,2026,,Repair existing LV doorbell wiring,anchor: Doorbell Wired Replace Transformer $120,med,
Electrical,Electrical > Doorbells > Wired > Repair Wiring - Transformer,Doorbells - Wired - Repair Wiring - Transformer,Labor > Electrical > Doorbells > Wired > Repair Wiring - Transformer,each,90,65,115,10,45,no,2026,,Repair existing LV doorbell wiring,anchor: Doorbell Wired Replace Transformer $120,med,
Electrical,Electrical > Doorbells > Wired > Replace Pushbutton,Doorbells - Wired - Replace Pushbutton,Labor > Electrical > Doorbells > Wired > Replace Pushbutton,each,60,35,70,10,30,no,2026,,LV pushbutton swap,anchor: Doorbell Wired Replace Push Button $60,high,
Electrical,Electrical > Doorbells > Wired > Run New Wiring,Doorbells - Wired - Run New Wiring,Labor > Electrical > Doorbells > Wired > Run New Wiring,each,190,160,285,30,90,no,2026,New low-voltage wiring can fall under Florida limited-energy licensing. We confirm scope first and sub it out if a license is required.,New LV wire run; FL limited-energy license gray,research: CountBricks/Angi $150-350,med,VERIFY
Electrical,Electrical > Doorbells > Wireless > Diagnose / Troubleshoot,Doorbells - Wireless - Diagnose / Troubleshoot,Labor > Electrical > Doorbells > Wireless > Diagnose / Troubleshoot,each,50,40,75,0,30,no,2026,,Battery doorbell diagnostic,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Install New - Ground Up,Doorbells - Wireless - Install New - Ground Up,Labor > Electrical > Doorbells > Wireless > Install New - Ground Up,each,70,40,80,15,30,no,2026,,"Battery/wireless doorbell, no mains",anchor: Doorbell Wireless Replace/Install $65,high,
Electrical,Electrical > Doorbells > Wireless > Replace Chime Box Batteries,Doorbells - Wireless - Replace Chime Box Batteries,Labor > Electrical > Doorbells > Wireless > Replace Chime Box Batteries,each,40,20,45,10,15,no,2026,,Battery swap,estimate: quick task; research $45-75,high,
Electrical,Electrical > Doorbells > Wireless > Replace Pushbutton Batteries,Doorbells - Wireless - Replace Pushbutton Batteries,Labor > Electrical > Doorbells > Wireless > Replace Pushbutton Batteries,each,40,20,45,10,15,no,2026,,Battery swap,estimate: quick task; research $45-75,high,
Electrical,Electrical > Doorbells > Wireless > Replace Repeater Batteries,Doorbells - Wireless - Replace Repeater Batteries,Labor > Electrical > Doorbells > Wireless > Replace Repeater Batteries,each,40,20,45,10,15,no,2026,,Battery swap,estimate: quick task; research $45-75,high,
Electrical,Electrical > Doorbells > Wireless > Replace Wireless Chime Box,Doorbells - Wireless - Replace Wireless Chime Box,Labor > Electrical > Doorbells > Wireless > Replace Wireless Chime Box,each,65,35,75,25,20,no,2026,,Wireless chime unit swap,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Replace Wireless Pushbutton,Doorbells - Wireless - Replace Wireless Pushbutton,Labor > Electrical > Doorbells > Wireless > Replace Wireless Pushbutton,each,45,25,50,15,15,no,2026,,Wireless button swap,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Replace Wireless Repeater,Doorbells - Wireless - Replace Wireless Repeater,Labor > Electrical > Doorbells > Wireless > Replace Wireless Repeater,each,70,40,80,30,20,no,2026,,Wireless repeater swap,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Reprogram,Doorbells - Wireless - Reprogram,Labor > Electrical > Doorbells > Wireless > Reprogram,each,35,20,40,0,15,no,2026,,Re-pair devices,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Secure Chime Box,Doorbells - Wireless - Secure Chime Box,Labor > Electrical > Doorbells > Wireless > Secure Chime Box,each,35,20,40,0,15,no,2026,,Re-mount device,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Secure Pushbutton,Doorbells - Wireless - Secure Pushbutton,Labor > Electrical > Doorbells > Wireless > Secure Pushbutton,each,35,20,40,0,15,no,2026,,Re-mount device,estimate: quick task,high,
Electrical,Electrical > Doorbells > Wireless > Secure Repeater,Doorbells - Wireless - Secure Repeater,Labor > Electrical > Doorbells > Wireless > Secure Repeater,each,35,20,40,0,15,no,2026,,Re-mount device,estimate: quick task,high,
Electrical,Electrical > Exhaust Fans > Install New - Ground Up,Exhaust Fans - Install New - Ground Up,Labor > Electrical > Exhaust Fans > Install New - Ground Up,each,550,470,825,120,240,yes,2026,"A brand-new bath fan means new duct and new wiring, which needs mechanical and electrical permits and a licensed sub. We coordinate the whole job.",Brand-new bath fan: new duct + new branch wiring; mechanical + electrical permit,research: Homewyse bath fan $343-889; Angi FL $400-700,med,REFER
Electrical,Electrical > Exhaust Fans > Replace Bulb,Exhaust Fans - Replace Bulb,Labor > Electrical > Exhaust Fans > Replace Bulb,each,40,20,45,10,15,no,2026,,Bulb swap,estimate: quick task,high,
Electrical,Electrical > Exhaust Fans > Replace Cover,Exhaust Fans - Replace Cover,Labor > Electrical > Exhaust Fans > Replace Cover,each,60,35,70,20,20,no,2026,,"Grille/cover swap, existing unit",research: Broan grille $10-25,high,
Electrical,Electrical > Exhaust Fans > Replace Fan Wheel / Blade,Exhaust Fans - Replace Fan Wheel / Blade,Labor > Electrical > Exhaust Fans > Replace Fan Wheel / Blade,each,105,75,135,25,45,no,2026,,Motor/wheel/blade part swap on existing unit,anchor: Exhaust Fan Replace Motor $125; research part swap,med,
Electrical,Electrical > Lighting > Can / Recessed > Diagnose / Troubleshoot,Lighting - Can / Recessed - Diagnose / Troubleshoot,Labor > Electrical > Lighting > Can / Recessed > Diagnose / Troubleshoot,each,75,65,110,0,45,no,2026,,Lighting diagnostic,research: repair diag $75-150,med,
Electrical,Electrical > Lighting > Can / Recessed > Install New - Ground Up,Lighting - Can / Recessed - Install New - Ground Up,Labor > Electrical > Lighting > Can / Recessed > Install New - Ground Up,each,200,170,300,40,90,no,2026,"A brand-new fixture location needs new wiring, which requires a licensed electrician and a permit. We coordinate; a licensed sub does the wiring.",New recessed can w/ new wiring/branch; licensed electrical,research: Homewyse recessed $380-535 all-in,med,REFER
Electrical,Electrical > Lighting > Can / Recessed > Secure,Lighting - Can / Recessed - Secure,Labor > Electrical > Lighting > Can / Recessed > Secure,each,35,20,40,0,20,no,2026,,Re-secure loose fixture,estimate: quick task,high,
Electrical,Electrical > Lighting > Ceiling Fan > Balance,Lighting - Ceiling Fan - Balance,Labor > Electrical > Lighting > Ceiling Fan > Balance,each,60,35,70,10,30,no,2026,,Balance wobbling fan,anchor: Ceiling Fan Balance $60,high,
Electrical,"Electrical > Lighting > Ceiling Fan > Diagnose / Troubleshoot,",Lighting - Ceiling Fan - Diagnose / Troubleshoot,"Labor > Electrical > Lighting > Ceiling Fan > Diagnose / Troubleshoot,",each,75,65,110,0,45,no,2026,,Lighting diagnostic,research: repair diag $75-150,med,
Electrical,Electrical > Lighting > Ceiling Fan > Install / Replace Downrod,Lighting - Ceiling Fan - Install / Replace Downrod,Labor > Electrical > Lighting > Ceiling Fan > Install / Replace Downrod,each,110,75,145,30,45,no,2026,,Fan downrod swap,estimate + research $85-175,med,
Electrical,Electrical > Lighting > Ceiling Fan > Install Light Kit,Lighting - Ceiling Fan - Install Light Kit,Labor > Electrical > Lighting > Ceiling Fan > Install Light Kit,each,150,105,195,60,45,no,2026,,Light kit onto existing fan,research: Angi $100-250,med,
Electrical,Electrical > Lighting > Ceiling Fan > Install Medallion,Lighting - Ceiling Fan - Install Medallion,Labor > Electrical > Lighting > Ceiling Fan > Install Medallion,each,115,80,150,40,40,no,2026,,Cosmetic ceiling medallion,estimate: trim task,med,
Electrical,Electrical > Lighting > Ceiling Fan > Install Remodel Box,Lighting - Ceiling Fan - Install Remodel Box,Labor > Electrical > Lighting > Ceiling Fan > Install Remodel Box,each,125,105,190,20,60,no,2026,A like-for-like box on existing wiring we handle. If it needs new wiring it becomes licensed electrical work and we refer it out. We confirm on site.,Fan-rated remodel box install; gray if new wiring,anchor: Ceiling Fan Rated Remodel Gang Boxes $120,med,VERIFY
Electrical,Electrical > Lighting > Ceiling Fan > Install Remote & Receiver - Ground Up,Lighting - Ceiling Fan - Install Remote & Receiver - Ground Up,Labor > Electrical > Lighting > Ceiling Fan > Install Remote & Receiver - Ground Up,each,100,70,130,20,45,no,2026,,Add fan remote/receiver kit,anchor: Ceiling Fan Replace/Install Remote $95,med,
Electrical,Electrical > Lighting > Ceiling Fan > Replace Globes / Shades,Lighting - Ceiling Fan - Replace Globes / Shades,Labor > Electrical > Lighting > Ceiling Fan > Replace Globes / Shades,each,60,35,70,15,25,no,2026,,Swap globe/shade,anchor: Ceiling Fan Replace Globes $52,high,
Electrical,Electrical > Lighting > Ceiling Fan > Replace LED Light Assembly,Lighting - Ceiling Fan - Replace LED Light Assembly,Labor > Electrical > Lighting > Ceiling Fan > Replace LED Light Assembly,each,130,90,170,50,40,no,2026,,Swap integrated LED module,estimate + research $85-175,med,
Electrical,Electrical > Lighting > Ceiling Fan > Replace Pull Chain Switch For Fan,Lighting - Ceiling Fan - Replace Pull Chain Switch For Fan,Labor > Electrical > Lighting > Ceiling Fan > Replace Pull Chain Switch For Fan,each,60,35,70,10,30,no,2026,,Pull-chain switch swap,anchor: Ceiling Fan Replace Pull Chain $60,high,
Electrical,Electrical > Lighting > Ceiling Fan > Replace Pull Switch For Light,Lighting - Ceiling Fan - Replace Pull Switch For Light,Labor > Electrical > Lighting > Ceiling Fan > Replace Pull Switch For Light,each,60,35,70,10,30,no,2026,,Pull switch for fan light swap,anchor: Ceiling Fan Replace Pull Chain $60,high,
Electrical,Electrical > Lighting > Ceiling Fan > Replace Remote / Receiver,Lighting - Ceiling Fan - Replace Remote / Receiver,Labor > Electrical > Lighting > Ceiling Fan > Replace Remote / Receiver,each,100,70,130,25,40,no,2026,,Swap fan remote/receiver,anchor: Replace/Install Remote $95,med,
Electrical,Electrical > Lighting > Ceiling Fan > Reporgram Remote / Receiver,Lighting - Ceiling Fan - Reprogram Remote / Receiver,Labor > Electrical > Lighting > Ceiling Fan > Reporgram Remote / Receiver,each,35,20,40,0,15,no,2026,,Re-pair remote,estimate: quick task,high,
Electrical,Electrical > Lighting > Ceiling Fan > Secure Fan / Blades,Lighting - Ceiling Fan - Secure Fan / Blades,Labor > Electrical > Lighting > Ceiling Fan > Secure Fan / Blades,each,35,20,40,0,20,no,2026,,Re-secure loose fixture,estimate: quick task,high,
Electrical,Electrical > Lighting > Chandelier > Adjust Length,Lighting - Chandelier - Adjust Length,Labor > Electrical > Lighting > Chandelier > Adjust Length,each,75,50,100,0,45,no,2026,,Adjust chain/rod length,estimate: quick task; research $85-140,med,
Electrical,Electrical > Lighting > Chandelier > Diagnose / Troubleshoot,Lighting - Chandelier - Diagnose / Troubleshoot,Labor > Electrical > Lighting > Chandelier > Diagnose / Troubleshoot,each,75,65,110,0,45,no,2026,,Lighting diagnostic,research: repair diag $75-150,med,
Electrical,Electrical > Lighting > Chandelier > Install New - Ground Up,Lighting - Chandelier - Install New - Ground Up,Labor > Electrical > Lighting > Chandelier > Install New - Ground Up,each,390,330,585,150,120,no,2026,"A brand-new fixture location needs new wiring, which requires a licensed electrician and a permit. We coordinate; a licensed sub does the wiring.",Ground-up chandelier w/ new box/wiring; licensed,research: Homewyse chandelier ~$550 all-in; anchor swap $225,med,REFER
Electrical,Electrical > Lighting > Chandelier > Secure,Lighting - Chandelier - Secure,Labor > Electrical > Lighting > Chandelier > Secure,each,35,20,40,0,20,no,2026,,Re-secure loose fixture,estimate: quick task,high,
Electrical,Electrical > Lighting > Dome > Diagnose / Troubleshoot,Lighting - Dome - Diagnose / Troubleshoot,Labor > Electrical > Lighting > Dome > Diagnose / Troubleshoot,each,75,65,110,0,45,no,2026,,Lighting diagnostic,research: repair diag $75-150,med,
Electrical,Electrical > Lighting > Dome > Install New - Ground Up,Lighting - Dome - Install New - Ground Up,Labor > Electrical > Lighting > Dome > Install New - Ground Up,each,160,135,240,50,60,no,2026,"A brand-new fixture location needs new wiring, which requires a licensed electrician and a permit. We coordinate; a licensed sub does the wiring.",Ground-up flush-mount w/ new wiring; licensed,research: Homewyse ceiling light $230-583,med,REFER
Electrical,Electrical > Lighting > Dome > Replace Globe,Lighting - Dome - Replace Globe,Labor > Electrical > Lighting > Dome > Replace Globe,each,60,35,70,15,25,no,2026,,Swap globe/shade,anchor: Ceiling Fan Replace Globes $52,high,
Electrical,Electrical > Lighting > Dome > Secure,Lighting - Dome - Secure,Labor > Electrical > Lighting > Dome > Secure,each,35,20,40,0,20,no,2026,,Re-secure loose fixture,estimate: quick task,high,
Electrical,Electrical > Lighting > Exterior Flood > Diagnose / Troubleshoot,Lighting - Exterior Flood - Diagnose / Troubleshoot,Labor > Electrical > Lighting > Exterior Flood > Diagnose / Troubleshoot,each,75,65,110,0,45,no,2026,,Lighting diagnostic,research: repair diag $75-150,med,
Electrical,Electrical > Lighting > Exterior Flood > Install New - Ground Up,Lighting - Exterior Flood - Install New - Ground Up,Labor > Electrical > Lighting > Exterior Flood > Install New - Ground Up,each,200,170,300,60,75,no,2026,"A brand-new fixture location needs new wiring, which requires a licensed electrician and a permit. We coordinate; a licensed sub does the wiring.",Ground-up flood w/ new wiring; licensed (swap would be handyman),research: Angi floodlight $250-800,med,REFER
